the 3822 6.737176097303014
of 2460 4.336329984135378
and 1723 3.0371937246606735
to 1479 2.607086197778953
a 1308 2.305658381808567
in 997 1.7574475586109644
is 894 1.5758857747223691
that 652 1.149303719372466
by 607 1.069980609906575
it 573 1.0100475938656797
which 561 0.9888947646747753
not 551 0.9712674070156883
was 536 0.944826370527058
with 498 0.8778424114225278
be 477 0.8408249603384453
we 463 0.8161466596157235
for 443 0.7808919442975498
they 441 0.7773664727657325
are 437 0.7703155297020977
but 432 0.7615018508725542
have 398 0.7015688348316588
as 388 0.6839414771725718
their 387 0.6821787414066632
i 353 0.6222457253657677
or 338 0.5958046888771373
his 314 0.5534990304953288
at 312 0.5499735589635114
were 304 0.5358716728362418
he 303 0.5341089370703332
had 275 0.4847523356248899
from 274 0.48298959985898116
no 268 0.472413185263529
has 244 0.43010752688172044
been 216 0.3807509254362771
an 210 0.370174510840825
very 209 0.3684117750749163
one 201 0.35430988894764676
who 199 0.3507844174158294
there 195 0.3437334743521946
them 195 0.3437334743521946
some 193 0.3402080028203772
this 187 0.3296315882249251
on 173 0.3049532875022034
where 171 0.30142781597038604
our 166 0.2926141371408426
only 159 0.28027498677948176
than 153 0.2696985721840296
more 152 0.2679358364181209
if 151 0.2661731006522122
so 150 0.26441036488630354
all 149 0.26264762912039485
other 136 0.2397320641635819
could 134 0.2362065926317645
little 134 0.2362065926317645
any 132 0.23268112109994712
when 130 0.22915564956812973
found 129 0.22739291380222104
may 126 0.222104706504495
us 125 0.22034197073858627
great 121 0.21329102767495153
upon 120 0.21152829190904282
its 116 0.20447734884540808
now 115 0.2027146130794994
yet 109 0.19213819848404723
will 106 0.18684999118632117
what 105 0.1850872554204125
him 105 0.1850872554204125
much 104 0.1833245196545038
every 103 0.1815617838885951
made 100 0.17627357659086904
must 100 0.17627357659086904
would 96 0.16922263352723427
those 95 0.16745989776132558
time 93 0.16393442622950818
such 92 0.1621716904635995
can 91 0.16040895469769081
without 90 0.15864621893178213
long 88 0.15512074739996473
never 88 0.15512074739996473
into 87 0.15335801163405605
place 84 0.14806980433633
two 84 0.14806980433633
man 83 0.1463070685704213
perhaps 83 0.1463070685704213
house 83 0.1463070685704213
islands 80 0.14101886127269522
many 80 0.14101886127269522
s 79 0.13925612550678654
nor 78 0.13749338974087785
these 78 0.13749338974087785
mr 77 0.13573065397496914
might 77 0.13573065397496914
part 75 0.13220518244315177
island 74 0.13044244667724308
col 72 0.12691697514542571
laird 65 0.11457782478406486
sky 64 0.11281508901815618
therefore 63 0.1110523532522475
own 63 0.1110523532522475
ground 62 0.1092896174863388
told 61 0.10752688172043011
country 61 0.10752688172043011
life 61 0.10752688172043011
though 60 0.10576414595452141
cannot 60 0.10576414595452141
men 59 0.10400141018861273
having 58 0.10223867442270404
came 56 0.09871320289088666
inhabitants 55 0.09695046712497797
another 54 0.09518773135906927
here 54 0.09518773135906927
places 54 0.09518773135906927
always 54 0.09518773135906927
english 54 0.09518773135906927
should 54 0.09518773135906927
people 53 0.09342499559316059
among 53 0.09342499559316059
first 52 0.0916622598272519
scotland 51 0.0898995240613432
way 51 0.0898995240613432
said 51 0.0898995240613432
did 51 0.0898995240613432
because 51 0.0898995240613432
whose 50 0.08813678829543452
about 50 0.08813678829543452
before 50 0.08813678829543452
small 48 0.08461131676361713
like 48 0.08461131676361713
maclean 48 0.08461131676361713
till 47 0.08284858099770845
however 47 0.08284858099770845
her 47 0.08284858099770845
seen 47 0.08284858099770845
whether 47 0.08284858099770845
sea 47 0.08284858099770845
less 46 0.08108584523179975
over 46 0.08108584523179975
nothing 46 0.08108584523179975
same 46 0.08108584523179975
hundred 46 0.08108584523179975
then 46 0.08108584523179975
years 45 0.07932310946589106
called 45 0.07932310946589106
make 45 0.07932310946589106
last 45 0.07932310946589106
well 44 0.07756037369998237
day 44 0.07756037369998237
few 44 0.07756037369998237
still 44 0.07756037369998237
being 44 0.07756037369998237
sometimes 44 0.07756037369998237
countries 43 0.07579763793407368
once 43 0.07579763793407368
power 43 0.07579763793407368
my 42 0.074034902168165
easily 42 0.074034902168165
away 42 0.074034902168165
often 41 0.0722721664022563
use 41 0.0722721664022563
land 41 0.0722721664022563
neither 40 0.07050943063634761
common 40 0.07050943063634761
far 40 0.07050943063634761
old 40 0.07050943063634761
do 40 0.07050943063634761
after 40 0.07050943063634761
known 39 0.06874669487043893
seems 39 0.06874669487043893
water 39 0.06874669487043893
new 39 0.06874669487043893
himself 39 0.06874669487043893
whom 39 0.06874669487043893
considered 39 0.06874669487043893
know 39 0.06874669487043893
think 39 0.06874669487043893
too 38 0.06698395910453023
present 38 0.06698395910453023
general 38 0.06698395910453023
either 38 0.06698395910453023
stone 37 0.06522122333862154
left 36 0.06345848757271286
commonly 36 0.06345848757271286
themselves 36 0.06345848757271286
money 36 0.06345848757271286
saw 36 0.06345848757271286
side 36 0.06345848757271286
better 36 0.06345848757271286
she 35 0.06169575180680416
believe 35 0.06169575180680416
heard 35 0.06169575180680416
cattle 35 0.06169575180680416
ever 34 0.05993301604089547
most 34 0.05993301604089547
ancient 34 0.05993301604089547
