the 4044 6.354494028912634
and 2807 4.410747957259585
of 1907 2.9965430546825895
a 1594 2.5047140163419233
to 1515 2.3805782526712758
in 1221 1.9186046511627908
i 974 1.5304839723444374
was 695 1.092080452545569
it 680 1.0685103708359522
for 675 1.0606536769327468
is 637 1.0009428032683847
that 593 0.931803896920176
he 548 0.8610936517913262
they 522 0.8202388434946575
with 430 0.6756756756756757
as 411 0.6458202388434946
on 389 0.6112507856693903
not 367 0.576681332495286
had 359 0.5641106222501572
are 344 0.5405405405405406
his 343 0.5389692017598994
at 342 0.5373978629792583
an 334 0.5248271527341295
but 327 0.5138277812696417
s 293 0.4604022627278441
by 290 0.4556882463859208
you 287 0.45097423004399745
be 283 0.44468887492143305
all 282 0.44311753614079197
one 282 0.44311753614079197
from 280 0.43997485857950974
their 277 0.43526084223758643
my 271 0.4258328095537398
this 266 0.4179761156505342
were 258 0.40540540540540543
which 250 0.3928346951602765
me 247 0.3881206788183532
them 242 0.3802639849151477
there 240 0.3771213073538655
have 239 0.37554996857322437
or 238 0.3739786297925833
man 223 0.3504085480829667
out 211 0.33155248271527343
men 209 0.3284098051539912
no 205 0.32212445003142676
she 205 0.32212445003142676
who 186 0.29226901319924575
her 175 0.2749842866121936
we 172 0.2702702702702703
so 168 0.26398491514770583
up 168 0.26398491514770583
when 165 0.2592708988057825
work 163 0.2561282212445003
do 149 0.23412947831552483
him 147 0.2309868007542426
into 146 0.22941546197360152
more 145 0.2278441231929604
two 144 0.22627278441231927
than 140 0.21998742928975487
said 128 0.2011313639220616
t 127 0.19956002514142046
day 126 0.1979886863607794
down 121 0.19013199245757384
london 116 0.18227529855436833
been 116 0.18227529855436833
would 116 0.18227529855436833
what 111 0.1744186046511628
will 110 0.17284726587052168
people 108 0.16970458830923946
children 108 0.16970458830923946
woman 106 0.16656191074795726
then 105 0.16499057196731615
life 104 0.16341923318667503
end 103 0.16184789440603395
three 101 0.15870521684475172
has 98 0.1539912005028284
other 98 0.1539912005028284
over 97 0.1524198617221873
if 97 0.1524198617221873
can 95 0.14927718416090507
while 95 0.14927718416090507
get 95 0.14927718416090507
before 91 0.14299182903834065
room 89 0.13984915147705845
years 88 0.13827781269641734
here 87 0.13670647391577626
good 87 0.13670647391577626
old 87 0.13670647391577626
go 86 0.13513513513513514
could 86 0.13513513513513514
five 86 0.13513513513513514
where 84 0.13199245757385292
like 84 0.13199245757385292
night 83 0.13042111879321183
upon 82 0.1288497800125707
shillings 82 0.1288497800125707
only 78 0.12256442489000628
come 76 0.11942174732872408
about 76 0.11942174732872408
being 76 0.11942174732872408
east 74 0.11627906976744186
o 73 0.11470773098680076
these 73 0.11470773098680076
young 73 0.11470773098680076
must 72 0.11313639220615963
